time,ust,three_pool,ust_p,three_pool_p,ideal,total
2022-06-21T00:00:00+00:00,2486679.785715,3634.0743772088395,0.9985407163187557,0.001459283681244211,0.5,2490313.8600922087
2022-06-22T00:00:00+00:00,2408171.532458,3607.534361045353,0.9985042019765917,0.001495798023408263,0.5,2411779.066819045
2022-06-23T00:00:00+00:00,2409527.733703,3596.368454663054,0.9985096628675469,0.0014903371324530754,0.5,2413124.102157663
2022-06-24T00:00:00+00:00,2376490.62356,3896.344794356306,0.9983631464773771,0.0016368535226228295,0.5,2380386.9683543565
2022-06-25T00:00:00+00:00,2369181.181446,3969.003815567348,0.9983275378691931,0.0016724621308068987,0.5,2373150.185261567
2022-06-26T00:00:00+00:00,2286654.481505,4978.468850053103,0.9978275452666703,0.0021724547333296837,0.5,2291632.950355053
2022-06-27T00:00:00+00:00,769889.135014,2081.6499709949485,0.9973034601678152,0.0026965398321847247,0.5,771970.7849849949
2022-06-28T00:00:00+00:00,663559.749652,2840.510196824399,0.9957375313787111,0.004262468621288923,0.5,666400.2598488244
2022-06-29T00:00:00+00:00,630974.411767,4057.850659896363,0.9936100086562712,0.006389991343728768,0.5,635032.2624268964
2022-06-30T00:00:00+00:00,648591.571594,2966.7732889483495,0.9954466498476336,0.0045533501523663655,0.5,651558.3448829483
2022-07-01T00:00:00+00:00,639105.161495,3480.630703238594,0.9945833992199989,0.005416600780001084,0.5,642585.7921982385
2022-07-02T00:00:00+00:00,642390.376539,3286.89768665444,0.9949093799366001,0.005090620063399844,0.5,645677.2742256544
2022-07-03T00:00:00+00:00,637644.488553,3575.1039864212516,0.9944245247213006,0.00557547527869941,0.5,641219.5925394213
2022-07-04T00:00:00+00:00,637672.451919,3573.5967114871087,0.9944271052911449,0.005572894708855142,0.5,641246.048630487
2022-07-05T00:00:00+00:00,642369.399133,3289.3705263071715,0.9949054040913239,0.005094595908676132,0.5,645658.7696593072
2022-07-06T00:00:00+00:00,649039.093813,2948.823476454595,0.9954771807908437,0.004522819209156362,0.5,651987.9172894546
2022-07-07T00:00:00+00:00,647333.0085,3030.357919920085,0.9953405156618809,0.004659484338119183,0.5,650363.3664199201
2022-07-08T00:00:00+00:00,646578.903518,3067.8015761291736,0.995277738573792,0.004722261426208066,0.5,649646.7050941292
2022-07-09T00:00:00+00:00,649732.477306,2918.116865893002,0.9955288221723055,0.004471177827694488,0.5,652650.594171893
2022-07-10T00:00:00+00:00,646331.857963,3081.0683028374165,0.995255609831246,0.004744390168754017,0.5,649412.9262658374
2022-07-11T00:00:00+00:00,646689.339913,3039.474210175023,0.9953219340991104,0.0046780659008895395,0.5,649728.814123175
2022-07-12T00:00:00+00:00,650929.580951,2844.077587364313,0.9956497519436271,0.00435024805637289,0.5,653773.6585383643
