,time,UST,USDC,USDT,FRAX,UST%,USDC%,USDT%,FRAX%,Ideal Balance,total
0,2022-06-12T13:00:00+00:00,138400.699588,441.495092,438.405834,487.85243788336345,0.9902141482216003,0.0031587606693478172,0.003136657984981242,0.003490433124070647,0.25,139768.45295188337
1,2022-06-12T04:00:00+00:00,162233.9401,399.273752,367.221269,389.2849518180194,0.992926238123776,0.0024436895529416133,0.0022475175845600337,0.0023825547387224025,0.25,163389.72007281802
2,2022-06-11T10:00:00+00:00,145732.827109,466.482763,438.134215,389.2849518180194,0.9911995462438915,0.003172775222910925,0.0029799630166860596,0.002647715516511561,0.25,147026.729038818
3,2022-06-09T00:00:00+00:00,138928.158953,466.482763,510.370337,389.2849518180194,0.9902623408008445,0.0033250301185370344,0.003637855193661028,0.0027747738869574328,0.25,140294.297004818
4,2022-06-08T04:00:00+00:00,126731.972376,466.482763,510.370337,528.9548765226116,0.9882576883943002,0.003637639092922928,0.003979875007170306,0.004124797505606594,0.25,128237.7803525226
5,2022-06-07T15:00:00+00:00,117853.794599,591.737259,510.370337,528.9548765226116,0.986349211837394,0.004952403789927883,0.004271422751876388,0.0044269616208017365,0.25,119484.85707152261
6,2022-06-05T09:00:00+00:00,118341.535458,583.718848,510.370337,528.9548765226116,0.9864706393501885,0.004865759962964799,0.004254341898618034,0.004409258788228665,0.25,119964.57951952261
7,2022-06-05T01:00:00+00:00,112660.788735,583.718848,510.370337,627.851601802874,0.9849457973769139,0.0051032078919635805,0.004461952771486508,0.005489041959636023,0.25,114382.72952180287
8,2022-06-03T06:00:00+00:00,106147.263166,583.718848,632.988526,627.851601802874,0.9829194568697914,0.005405213435824105,0.005861448704595703,0.005813880989788736,0.25,107991.82214180287
9,2022-06-03T02:00:00+00:00,113748.341471,583.718848,632.988526,488.36175850558806,0.9852315395137073,0.005055882238114464,0.005482631675332943,0.004229946572845199,0.25,115453.41060350559
10,2022-06-03T00:00:00+00:00,113748.341471,558.549744,661.992718,488.36175850558806,0.9851988135498081,0.004837719284352317,0.00573366109710258,0.00422980606873699,0.25,115457.24569150558
11,2022-06-02T16:00:00+00:00,112543.693771,558.549744,686.509157,488.36175850558806,0.9848314278134865,0.004887678051581065,0.006007407173528881,0.004273486961403558,0.25,114277.1144305056
12,2022-06-02T04:00:00+00:00,124169.345557,558.549744,490.504418,488.36175850558806,0.9877698231786785,0.00444327526566619,0.003901973229083406,0.0038849283265719736,0.25,125706.76147750558
13,2022-06-01T12:00:00+00:00,109190.998648,558.549744,616.48757,608.308272913127,0.9839301092589644,0.0050331430012116015,0.005555226068243345,0.005481521671580646,0.25,110974.34423491312
14,2022-06-01T06:00:00+00:00,108950.727693,562.581025,616.48757,608.308272913127,0.9838594233213559,0.005080284038007387,0.005567077136135122,0.005493215504501597,0.25,110738.10456091313
15,2022-05-31T20:00:00+00:00,103365.30121,678.039276,616.48757,608.308272913127,0.9819239212807219,0.006441068490862687,0.0058563549379630694,0.005778655290452292,0.25,105268.13632891313
16,2022-05-31T13:00:00+00:00,103365.30121,678.039276,617.496746,607.308272913127,0.9819238356885054,0.006441067929408467,0.00586594114523638,0.0057691552368497115,0.25,105268.14550491313
17,2022-05-31T10:00:00+00:00,102489.137601,678.039276,637.49935,607.308272913127,0.981584040298413,0.006493883621190671,0.0061056147247209,0.005816461355675433,0.25,104411.98449991313
18,2022-05-31T02:00:00+00:00,98782.175641,678.039276,637.49935,698.9940610764024,0.980013904020363,0.006726799785892767,0.006324604846470247,0.0069346913472738995,0.25,100796.7083280764
19,2022-05-30T19:00:00+00:00,98782.175641,690.491402,625.551146,698.9940610764024,0.9800090045736868,0.00685030256875459,0.006206036179334174,0.006934656678224477,0.25,100797.21225007641
20,2022-05-30T04:00:00+00:00,94464.890228,690.491402,745.811928,698.9940610764024,0.9778955150739819,0.007147930237183547,0.007720605377506727,0.007235949311327906,0.25,96600.1876190764
21,2022-05-30T01:00:00+00:00,98040.087517,690.491402,644.150697,698.9940610764024,0.9796786200677547,0.006899827213666167,0.006436761552698711,0.006984791165880429,0.25,100073.7236770764
22,2022-05-29T08:00:00+00:00,98452.707726,679.671402,644.150697,698.9940610764024,0.9798675728989484,0.006764546983309503,0.006411021033643642,0.00695685908409846,0.25,100475.52388607641
23,2022-05-29T07:00:00+00:00,98452.707726,698.253048,626.339449,698.9940610764024,0.9798600598032097,0.006949430738616123,0.006233703715516735,0.006956805742657448,0.25,100476.2942840764
24,2022-05-29T05:00:00+00:00,102019.447342,698.253048,626.339449,609.8882181633743,0.9813909801070757,0.006716947219310814,0.006025163846195223,0.005866908827418259,0.25,103953.92805716337
25,2022-05-29T04:00:00+00:00,101083.020124,721.885191,626.339449,609.8882181633743,0.9809967844734168,0.007005796327229435,0.00607853806409932,0.005918881135254473,0.25,103041.13298216337
26,2022-05-28T20:00:00+00:00,104913.332484,631.273111,626.339449,609.8882181633743,0.9825108989964672,0.005911857884177841,0.005865654255218633,0.005711588864136366,0.25,106780.83326216337
27,2022-05-28T16:00:00+00:00,103620.820843,659.916003,626.339449,609.8882181633743,0.9820299638175544,0.0062541223209437065,0.005935912314098681,0.005780001547403214,0.25,105516.96451316337
28,2022-05-28T13:00:00+00:00,102978.135384,659.916003,637.366866,609.8882181633743,0.9818166037614837,0.006291786954747888,0.006076798432917144,0.0058148108508511995,0.25,104885.30647116338
