time,USDN,3CRV,USDN%,3CRV%,Ideal Balance,total
2021-06-15T04:00:00+00:00,234440456.39999583,260910720.796866,0.47328131473648405,0.526718685263516,0.5,495351177.1968618
2021-06-15T05:00:00+00:00,234324620.32134673,260531124.15496325,0.47352106737555405,0.526478932624446,0.5,494855744.47630996
2021-06-15T06:00:00+00:00,235374918.3056443,261888591.75621432,0.47334041920020253,0.5266595807997975,0.5,497263510.0618586
2021-06-15T07:00:00+00:00,235305097.30870572,261947187.09097365,0.47321069141549316,0.5267893085845068,0.5,497252284.39967936
2021-06-15T08:00:00+00:00,235305279.4215085,263411563.62768868,0.47182140066261247,0.5281785993373875,0.5,498716843.04919714
2021-06-15T09:00:00+00:00,235305279.4215085,263343968.0009026,0.4718853595745606,0.5281146404254394,0.5,498649247.4224111
2021-06-15T10:00:00+00:00,235305279.4215085,263342940.04526806,0.4718863323589711,0.5281136676410288,0.5,498648219.46677655
2021-06-15T11:00:00+00:00,235305279.4215085,263298434.40796447,0.4719284531883472,0.5280715468116528,0.5,498603713.82947296
2021-06-15T12:00:00+00:00,235305279.4215085,265603217.76281443,0.46975701299577177,0.5302429870042282,0.5,500908497.1843229
2021-06-15T13:00:00+00:00,234771803.45849568,265603104.11611682,0.46919179979761094,0.5308082002023891,0.5,500374907.5746125
2021-06-15T14:00:00+00:00,234782097.45849568,266847493.1885086,0.46803877170737196,0.531961228292628,0.5,501629590.6470043
2021-06-15T15:00:00+00:00,234789782.62282386,266843950.54528266,0.468050226885642,0.531949773114358,0.5,501633733.1681065
2021-06-15T16:00:00+00:00,234789782.62282386,267004808.4671385,0.4679001862352288,0.5320998137647712,0.5,501794591.08996236
2021-06-15T17:00:00+00:00,234989782.62282386,266812420.7850358,0.46829165162478686,0.5317083483752131,0.5,501802203.4078596
2021-06-15T18:00:00+00:00,234989782.62282386,266976649.26580638,0.46813844053014353,0.5318615594698565,0.5,501966431.8886302
2021-06-15T19:00:00+00:00,234989782.62282386,267100440.1034054,0.4680230205377946,0.5319769794622053,0.5,502090222.72622925
2021-06-15T20:00:00+00:00,234989782.62282386,267416899.07613465,0.46772821935443415,0.5322717806455658,0.5,502406681.6989585
2021-06-15T22:00:00+00:00,234989782.62282386,267258415.7805191,0.46787580994787253,0.5321241900521275,0.5,502248198.40334296
2021-06-15T23:00:00+00:00,234989782.62282386,267223944.09281462,0.4679079246989178,0.5320920753010822,0.5,502213726.71563846
2021-06-16T00:00:00+00:00,234990579.52463737,267232981.6335387,0.46790034896556104,0.5320996510344389,0.5,502223561.15817606
2021-06-16T01:00:00+00:00,234939957.51048085,267374470.82354692,0.4677149296501017,0.5322850703498982,0.5,502314428.33402777
2021-06-16T02:00:00+00:00,234959392.65137672,266882339.6252792,0.4681942085315615,0.5318057914684384,0.5,501841732.2766559
2021-06-16T03:00:00+00:00,234959366.15891847,269054047.6682291,0.46617681139632977,0.5338231886036703,0.5,504013413.82714754
2021-06-16T04:00:00+00:00,234959887.3589185,269122643.10439235,0.4661139261123825,0.5338860738876174,0.5,504082530.46331084
2021-06-16T05:00:00+00:00,234959887.3589185,268653809.0332073,0.46654785015213934,0.5334521498478607,0.5,503613696.3921258
2021-06-16T06:00:00+00:00,234910101.26302698,269813094.3182057,0.46542362887147987,0.5345763711285202,0.5,504723195.5812327
2021-06-16T07:00:00+00:00,234910101.26302698,269698786.2403159,0.4655290603883206,0.5344709396116795,0.5,504608887.5033429
2021-06-16T08:00:00+00:00,234910101.26302698,269852695.2225242,0.4653871143012246,0.5346128856987754,0.5,504762796.48555124
2021-06-16T09:00:00+00:00,234910101.26302698,269882986.1502378,0.46535918799282294,0.5346408120071771,0.5,504793087.4132648
2021-06-16T10:00:00+00:00,234910101.2627688,269799229.9930441,0.46543641402125013,0.5345635859787499,0.5,504709331.2558129
2021-06-16T11:00:00+00:00,235701791.7082104,270401782.87380344,0.465718488360558,0.5342815116394419,0.5,506103574.58201385
2021-06-16T12:00:00+00:00,235704248.27051404,270476440.1538013,0.46565239184496615,0.5343476081550338,0.5,506180688.42431533
2021-06-16T13:00:00+00:00,235799828.27051404,271832617.742524,0.4645089771595446,0.5354910228404555,0.5,507632446.01303804
2021-06-16T14:00:00+00:00,235849663.96957618,271885159.1109138,0.46451346893767714,0.5354865310623228,0.5,507734823.08049
2021-06-16T15:00:00+00:00,242397452.2920954,265450658.5177508,0.4773030501296014,0.5226969498703986,0.5,507848110.8098462
2021-06-16T16:00:00+00:00,242397452.28886783,261870625.50659123,0.48069164589710345,0.5193083541028966,0.5,504268077.79545903
2021-06-16T17:00:00+00:00,242398297.2184351,263089652.54552788,0.47953328527736955,0.5204667147226305,0.5,505487949.763963
2021-06-16T18:00:00+00:00,242398297.2184351,263098059.00178346,0.4795253105896469,0.520474689410353,0.5,505496356.22021854
2021-06-16T19:00:00+00:00,242398297.2184351,261111776.02216882,0.48141697674160394,0.5185830232583961,0.5,503510073.2406039
